Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
FEDERAL ELECTION COMMISSION OFFICE OF THE INSPECTOR GENERAL,FEDERAL ELECTION COMMISSION OFFICE OF THE INSPECTOR GENERAL,40031,,,"Washington, DC",Inspector General,Lynne A. McFarland ,XS,SL,"$1,62,900 ", ,,5
FEDERAL ENERGY REGULATORY COMMISSION,FEDERAL ENERGY REGULATORY COMMISSION,38650,,1,,,,,,,,,
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Chairman-Federal Energy Regulatory Commission,Norman C. Bay ,PAS,EX,III, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Chief of Staff,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Confidential Assistant,Benjamin Williams ,SC,GS,11, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Program Analyst,Tyler Stoff ,SC,GS,7, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Member-Federal Energy Regulatory Commission,Anthony T. Clark ,PAS,EX,IV, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Confidential Assistant,Meghan Estenson ,SC,GS,12, ,,30
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Program Analyst,Jesse L. Fonkert ,SC,GS,9, ,,35
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Member-Federal Energy Regulatory Commission,Colette Honorable ,PAS,EX,IV, ,,40
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Confidential Assistant,Rob Thormeyer ,SC,GS,12, ,,45
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Member-Federal Energy Regulatory Commission,Cheryl A. Lafleur ,PAS,EX,IV, ,,50
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Confidential Assistant,Andrew Holleman ,SC,GS,12, ,,55
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Member-Federal Energy Regulatory Commission,Vacant,PAS,EX,IV, ,,60
FEDERAL ENERGY REGULATORY COMMISSION,OFFICE OF THE CHAIRMAN,38645,38650,10,"Washington, DC",Confidential Assistant,Vacant,SC,GS,12, ,,70
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",General Counsel,Max Minzner ,NA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",Deputy General Counsel,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC","Associate General Counsel, Energy Projects",Career Incumbent,CA,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC","Deputy Associate General Counsel, Energy Projects",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC","Associate General Counsel, General and Administrative Law",Career Incumbent,CA,ES,, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",Associate General Counsel,Career Incumbent,CA,ES,, ,,30
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",Associate General Counsel,Career Incumbent,CA,ES,, ,,35
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",Associate General Counsel,Vacant,,ES,, ,,40
FEDERAL ENERGY REGULATORY COMMISSION,Office of General Counsel,38646,38645,20,"Washington, DC",Solicitor,Career Incumbent,CA,ES,, ,,45
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC","Director, Division of Electric Power Regulation- Central",Career Incumbent,CA,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC","Director, Division of Electric Power Regulation - East",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC","Director, Division of Electric Power Regulation- West",Career Incumbent,CA,ES,, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Market Regulation,38647,38645,30,"Washington, DC","Director, Division of Pipeline Regulation ",Career Incumbent,CA,ES,, ,,30
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Projects,38641,38645,40,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Projects,38641,38645,40,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Projects,38641,38645,40,"Washington, DC","Director, Gas Environment and Engineering",Vacant,,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Projects,38641,38645,40,"Washington, DC","Director, Hydropower Administration and Compliance",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Projects,38641,38645,40,"Washington, DC","Director, Hydropower Licensing",Career Incumbent,CA,ES,, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,Office of Enforcement,38648,38645,50,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Enforcement,38648,38645,50,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Enforcement,38648,38645,50,"Washington, DC","Director, Investigations",Vacant,,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of Enforcement,38648,38645,50,"Washington, DC","Director, Division of Analytics and Surveillance",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of Enforcement,38648,38645,50,"Washington, DC","Director, Division of Energy Market Oversight",Career Incumbent,CA,ES,, ,,30
FEDERAL ENERGY REGULATORY COMMISSION,Office of Electric Reliability,38649,38645,60,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Electric Reliability,38649,38645,60,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Electric Reliability,38649,38645,60,"Washington, DC","Director, Division of Compliance",Career Incumbent,CA,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of Electric Reliability,38649,38645,60,"Washington, DC","Director, Engineering, Planning and Operations",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of Electric Reliability,38649,38645,60,"Washington, DC","Director, Division of Reliability Standards",Career Incumbent,CA,ES,, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,Office of Administrative Litigation,38642,38649,70,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Administrative Litigation,38642,38649,70,"Washington, DC",Senior Advisor,Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Executive Director,38640,38645,80,"Washington, DC",Executive Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Executive Director,38640,38645,80,"Washington, DC",Deputy Executive Director,Vacant,,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Executive Director,38640,38645,80,"Washington, DC",Chief Financial Officer,Career Incumbent,CA,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Executive Director,38640,38645,80,"Washington, DC",Chief Human Capital Officer,Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Executive Director,38640,38645,80,"Washington, DC",Chief Information Officer,Career Incumbent,CA,ES,, ,,25
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Infrastructure Security,38654,38645,90,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Infrastructure Security,38654,38645,90,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Policy and Innovation,38652,38654,100,"Washington, DC",Director,Career Incumbent,CA,ES,, ,,5
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Policy and Innovation,38652,38654,100,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,10
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Policy and Innovation,38652,38654,100,"Washington, DC","Director, Economic and Technical Analysis",Career Incumbent,CA,ES,, ,,15
FEDERAL ENERGY REGULATORY COMMISSION,Office of Energy Policy and Innovation,38652,38654,100,"Washington, DC","Director, Policy Development",Career Incumbent,CA,ES,, ,,20
FEDERAL ENERGY REGULATORY COMMISSION,Office of the Secretary,38653,38654,110,"Washington, DC",Secretary of the Commission,Career Incumbent,CA,ES,, ,,5
FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,APPRAISAL SUBCOMMITTEE,40270,39317,2,"Washington, DC",Executive Director,Career Incumbent ,PA,SL,"$1,63,033 ", ,,5
FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,39317,,,,,,,,,,,
FEDERAL HOUSING FINANCE AGENCY,FEDERAL HOUSING FINANCE AGENCY,40272,,1,,,,,,,,,
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE DIRECTOR,40273,40272,2,"Washington, DC",Director,Melvin L. Watt ,PAS,EX,II, ,01-06-19,5
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE DIRECTOR,40273,40272,2,"Washington, DC",Special Advisor,Robert C. Ryan ,SC,OT,I, ,,10
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE DIRECTOR,40273,40272,2,"Washington, DC",Special Advisor,Megan O. Moore ,SC,OT,I, ,,15
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE DIRECTOR,40273,40272,2,"Washington, DC",Special Advisor,Eric S. Stein ,SC,OT,I, ,,20
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE DIRECTOR,40273,40272,2,"Washington, DC",Chief of Staff,Janell M. Byrd ,SC,OT,I, ,,25
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF CONGRESSIONAL AFFAIRS AND COMMUNICATION,40274,40272,3,"Washington, DC",Confidential Assistant,Rachel L. Greenlee ,SC,OT,7, ,,5
FEDERAL HOUSING FINANCE AGENCY,OFFICE OF THE INSPECTOR GENERAL,40275,40272,4,"Washington, DC",Inspector General,Laura S. Wertheimer ,PAS,EX,III, ,,5
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Chairman,Ronald A. Rosenfeld ,PAS,EX,III, ,,5
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Housing and Urban Development Secretary's Designee to the Board of Directors,Vacant,PA,EX,IV, ,,10
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Board Director,Allan I. Mendelowitz ,PAS,EX,IV, ,,15
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Board Director,Geoff S. Bacino ,PAS,EX,IV, ,,20
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Board Director,Alicia R. Castaneda ,PAS,EX,IV, ,,25
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Counsel to the Chairman,Daris D. Meeks Esq.,SC,OT,"$1,84,213 ", ,,30
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Staff Assistant,John Paul Green ,SC,OT,"$92,522 ", ,,35
FEDERAL HOUSING FINANCE BOARD,OFFICE OF THE BOARD OF DIRECTORS,37587,37588,1,"Washington, DC",Special Assistant to the Board Director,Jonathan Lindley ,SC,TM,"$1,65,672 ", ,,40
FEDERAL HOUSING FINANCE BOARD,FEDERAL HOUSING FINANCE BOARD,37588,,1,,,,,,,,,
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL LABOR RELATIONS AUTHORITY,39292,,1,,,,,,,,,
FEDERAL LABOR RELATIONS AUTHORITY,OFFICE OF THE CHAIRMAN,39286,39292,10,"Washington, DC",Chairman,Carol Waller Pope ,PAS,EX,IV,5 Years,,5
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Labor Relations Board,39294,39286,20,"Washington, DC","Member, Foreign Service Labor Relations Board",Herman Cohen ,XS,SL,,3 Years,10-06-18,5
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Labor Relations Board,39294,39286,20,"Washington, DC","Member, Foreign Service Labor Relations Board",Stephen R. Ledford ,XS,SL,,3 Years,10-06-18,10
FEDERAL LABOR RELATIONS AUTHORITY,OFFICE OF MEMBER,39287,39292,30,"Washington, DC",Member,Ernest W. DuBester ,PAS,EX,V,5 Years,07-29-17,5
FEDERAL LABOR RELATIONS AUTHORITY,OFFICE OF MEMBER,39288,39292,40,"Washington, DC",Member,Patrick Pizzella ,PAS,EX,V,5 Years,,5
FEDERAL LABOR RELATIONS AUTHORITY,OFFICE OF THE GENERAL COUNSEL,39290,39292,50,"Washington, DC",General Counsel,Julia Akins Clark ,PAS,EX,V,5 Years,08-08-19,5
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Chair, Federal Service Impasses Panel",Mary E. Jacksteit ,PA,SL,,5 Years,01-10-19,5
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",Marvin E. Johnson ,PA,SL,,5 Years,01-10-17,10
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",Barbara B. Franklin ,PA,SL,,5 Years,01-10-20,15
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",Edward F. Hartfield ,PA,SL,,5 Years,01-10-20,20
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",David E. Walker ,PA,SL,,5 Years,01-10-17,25
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",Martin Howard Malin ,PA,SL,,5 Years,01-10-19,30
FEDERAL LABOR RELATIONS AUTHORITY,FEDERAL SERVICE IMPASSES PANEL,39293,39292,60,"Washington, DC","Member, Federal Service Impasses Panel",Donald S. Wasserman ,PA,SL,,5 Years,01-10-19,35
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Impasse Disputes Panel,40305,39293,70,"Washington, DC","Member, Foreign Service Impasse Disputes Panel",Betty A. Bolden ,XS,SL,,3 Years,03-07-18,40
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Impasse Disputes Panel,40305,39293,70,"Washington, DC","Member, Foreign Service Impasse Disputes Panel",John C. Sullivan ,XS,SL,,3 Years,03-07-18,45
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Impasse Disputes Panel,40305,39293,70,"Washington, DC","Member, Foreign Service Impasse Disputes Panel",Shawn Hooper ,XS,SL,,3 Years,03-07-18,50
FEDERAL LABOR RELATIONS AUTHORITY,Foreign Service Impasse Disputes Panel,40305,39293,70,"Washington, DC","Member, Foreign Service Impasse Disputes Panel",Vacant,XS,SL,, ,,55
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Chairman,Mario Cordero ,PAS,EX,III,5 Years,,5
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Member,William P. Doyle ,PAS,EX,IV,5 Years,,10
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Member,Vacant,PAS,EX,IV,5 Years,,15
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Member,Michael A. Khouri ,PAS,EX,IV,5 Years,,20
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Member,Rebecca F. Dye ,PAS,EX,IV,5 Years,,25
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Chief of Staff,Career Incumbent,CA,ES,, ,,30
FEDERAL MARITIME COMMISSION,OFFICE OF THE MEMBERS,39447,39454,1,"Washington, DC",Senior Legislative and Public Affairs Specialist,John K. DeCrosta ,SC,GS,14, ,,35
FEDERAL MARITIME COMMISSION,FEDERAL MARITIME COMMISSION,39454,,1,,,,,,,,,
FEDERAL MARITIME COMMISSION,Office of the General Counsel,39455,39447,2,"Washington, DC",General Counsel,Career Incumbent,CA,ES,, ,,5
FEDERAL MARITIME COMMISSION,OFFICE OF THE MANAGING DIRECTOR,39453,39454,,"Washington, DC",Managing Director,Career Incumbent,CA,ES,, ,,5
FEDERAL MEDIATION AND CONCILIATION SERVICE,OFFICE OF THE DIRECTOR,39344,39343,1,"Washington, DC",Director,Allison Beck ,PAS,EX,III, ,,5
FEDERAL MEDIATION AND CONCILIATION SERVICE,FEDERAL MEDIATION AND CONCILIATION SERVICE,39343,,1,"Washington, DC",Deputy Director,Career Incumbent,CA,ES,, ,,5
FEDERAL MEDIATION AND CONCILIATION SERVICE,FEDERAL MEDIATION AND CONCILIATION SERVICE,39343,,1,"Washington, DC",Director of the Federal Mediation and Conciliation Service,Vacant,,ES,, ,,10
FEDERAL MEDIATION AND CONCILIATION SERVICE,OFFICE OF THE DIRECTOR,39344,39343,1,"Washington, DC",Deputy Director (Field Operations),Career Incumbent,CA,ES,, ,,10
FEDERAL MEDIATION AND CONCILIATION SERVICE,OFFICE OF THE DIRECTOR,39344,39343,1,"Washington, DC",Chief Financial Officer,Career Incumbent,CA,ES,, ,,15
FEDERAL MEDIATION AND CONCILIATION SERVICE,FEDERAL MEDIATION AND CONCILIATION SERVICE,39343,,1,"Washington, DC",Executive Assistant ,Ilana Lampell ,SC,GS,12, ,,15
FEDERAL MEDIATION AND CONCILIATION SERVICE,OFFICE OF THE DIRECTOR,39344,39343,1,"District of Columbia, DC",Senior Advisor,Carmen Felicia Torres ,SC,GS,14, ,,20
FEDERAL MEDIATION AND CONCILIATION SERVICE,Office of the Deputy Director,39345,39344,,"Atlanta, GA",Deputy Director,Career Incumbent,CA,ES,, ,,5
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE CHAIRMAN,39346,39347,1,"Washington, DC",Chairman,Mary Lucille Jordan ,PA,EX,III,6 Years,08-30-20,5
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE CHAIRMAN,39346,39347,1,"District of Columbia, DC",Senior Policy Advisor,Career Incumbent,CA,ES,, ,,10
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE CHAIRMAN,39346,39347,1,"District of Columbia, DC",Confidential Assistant,Elizabeth Alicia Smith ,SC,GS,9, ,,15
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE CHAIRMAN,39346,39347,1,"Washington, DC",Attorney Advisor,Elizabeth Sarah Symonds ,SC,GS,15, ,08-30-20,20
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,39347,,1,,,,,,,,,
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE COMMISSIONERS,39348,39347,2,"Washington, DC",Commissioner,Michael G. Young ,PAS,EX,IV,6 Years,,5
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE COMMISSIONERS,39348,39347,2,"Washington, DC",Commissioner,William Ira Althen ,PAS,EX,IV, ,,10
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE COMMISSIONERS,39348,39347,2,"Washington, DC",Commissioner,Robert F. Cohen Jr.,PAS,EX,IV, ,,15
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE COMMISSIONERS,39348,39347,2,"Washington, DC",Commissioner,Patrick Nakamura ,PAS,EX,IV, ,,20
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE COMMISSIONERS,39348,39347,2,"Washington, DC",Confidential Assistant,Pamela Chisholm ,SC,GS,11, ,,25
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,OFFICE OF THE GENERAL COUNSEL,39349,39347,3,"Washington, DC",General Counsel,Career Incumbent,CA,ES,, ,,10
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Chair,Janet L. Yellen ,PAS,EX,I, ,01-31-24,5
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Vice Chairman,Stanley Fischer ,PAS,EX,II, ,01-31-20,10
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Governor,Jerome H. Powell ,PAS,EX,II, ,01-31-28,15
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Governor,Vacant,PAS,EX,II, ,,20
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Governor,Vacant,PAS,EX,II, ,01-31-18,25
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Washington, DC",Governor,Lael Brainard ,PAS,EX,II, ,01-31-26,30
FEDERAL RESERVE SYSTEM,FEDERAL RESERVE SYSTEM,39857,,1,"Los Angeles, CA",Governor,Daniel K. Tarullo ,PAS,EX,II, ,01-31-22,35
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"District of Columbia, DC",Chairman of the Board,Michael Kennedy ,PAS,OT,$587.25 , ,,5
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Board Member,Dana Bilyeu ,PAS,OT,$587.25 , ,,10
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Board Member,William S. Jasien ,PAS,OT,$587.25 , ,,15
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Board Member,Ronald McCray ,PAS,OT,$587.25 , ,,20
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Board Member,David Jones ,PAS,OT,$587.25 , ,,25
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Executive Director,Gregory Long ,XS,EX,III, ,,30
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",General Counsel,Career Incumbent,CA,ES,, ,,35
FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,39862,,1,"Washington, DC",Director of External Affairs,Career Incumbent,CA,ES,, ,,40
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Chairman,Edith Ramirez ,PAS,EX,III,7 Years,,5
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Commissioner,Maureen K. Ohlhausen ,PAS,EX,IV,7 Years,09-25-18,10
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Commissioner,Vacant,PAS,EX,IV,7 Years,09-25-23,15
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Commissioner,Terrell McSweeny ,PAS,EX,IV,7 Years,09-25-17,20
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Commissioner,Vacant,PAS,EX,IV,7 Years,09-25-19,25
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Secretary,Career Incumbent,CA,ES,, ,,30
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC","Director, Office of Policy Planning",Vacant,,ES,, ,,35
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC","Director, Office of Public Affairs",Justin Cole ,NA,ES,, ,,40
FEDERAL TRADE COMMISSION,OFFICE OF THE CHAIRMAN,39353,39352,1,"Washington, DC",Public Affairs Specialist,Dana Forde ,SC,GS,12, ,,45
