Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
DEPARTMENT OF EDUCATION,Office of Innovation and Improvement,37839,37844,19,"Washington, DC",Senior Policy Advisor,Sonia Park ,SC,GS,15, ,,40
DEPARTMENT OF EDUCATION,Office of Innovation and Improvement,37839,37844,19,"Washington, DC",Strategic Advisor,Maxwell Solomon Lubin ,SC,GS,12, ,,45
DEPARTMENT OF EDUCATION,Office of Innovation and Improvement,37839,37844,19,"Washington, DC",Confidential Assistant,Gabriel Esquenazi ,SC,GS,11, ,,50
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Assistant Secretary for Planning, Evaluation, and Policy Development",Vacant,PAS,EX,IV, ,,5
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Chief of Staff,Helen L. Pajcic ,SC,GS,15, ,,10
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Principal Deputy Assistant Secretary ,Amy Bennett McIntosh ,NA,ES,, ,,15
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Deputy Assistant Secretary,Vacant,,ES,, ,,20
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Deputy Assistant Secretary for Higher Education and Student Financial Aid,Spiros Protopsaltis ,SC,GS,15, ,,25
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Deputy Assistant Secretary for P-12 Education,Tanya M C House ,SC,GS,15, ,,30
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Budget Service",Career Incumbent,CA,ES,, ,,35
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Program and Analytic Studies Division",Vacant,,ES,, ,,40
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Cost Estimation and Analysis Division",Career Incumbent,CA,ES,, ,,45
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Special Education, Rehabilitation, and Research Analysis Division",Vacant,,ES,, ,,50
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Policy and Program Studies Service",Vacant,,ES,, ,,55
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Budget Execution and Administration Analysis Division",Career Incumbent,CA,ES,, ,,60
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Elementary, Secondary, and Vocational Analysis Division",Career Incumbent,CA,ES,, ,,65
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Performance Information Management Service",Vacant,,ES,, ,,70
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Director, Special Education, Rehabilitation, and Research Analysis Division",Career Incumbent,CA,ES,, ,,75
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Interim Director, Policy and Program Studies Service",Jennifer Bell-Elllwanger ,TA,ES,, ,02-07-18,80
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Senior Advisor for Budget and Financial Management,Career Incumbent,CA,ES,, ,,85
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC","Senior Advisor, Policy and Programs",Vacant,,ES,, ,,90
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Senior Policy Advisor,Elizabeth Masiuk ,SC,GS,15, ,,95
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Senior Policy Advisor,Jennifer Sattem ,SC,GS,15, ,,100
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Senior Policy Advisor ,Lea Crusey ,SC,GS,15, ,,105
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Senior Policy Advisor,Jared Bass ,SC,GS,14, ,,110
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Policy Advisor,Kelly E. Fitzpatrick ,SC,GS,12, ,,115
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Special Assistant,Anne Hyslop ,SC,GS,13, ,,120
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Special Assistant,Chrisanne Loll Gayl ,SC,GS,15, ,,125
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Confidential Assistant,Melina Kiper ,SC,GS,12, ,,130
DEPARTMENT OF EDUCATION,"Office of Planning, Evaluation and Policy Development",37857,37844,20,"Washington, DC",Special Assistant,Clare McCann ,SC,GS,14, ,,135
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC","Assistant Secretary, Office of Communications and Outreach",Vacant,PAS,EX,IV, ,,5
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Deputy Chief of Staff,Zoe Alexa Samuel ,SC,GS,13, ,,10
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Deputy Assistant Secretary for Communication Services,Vacant,,ES,, ,,15
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Deputy Assistant Secretary for State and Local Engagement,Lindsay O'Mara ,SC,GS,15, ,,20
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Deputy Assistant Secretary  for Policy and Strategic Initiatives,Vacant,,ES,, ,,25
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Press Secretary,Dorie Turner Nolt ,SC,GS,15, ,,30
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Deputy Press Secretary,Raymonde M. Charles ,SC,GS,14, ,,35
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Assistant Press Secretary,Kelly Samantha Leon ,SC,GS,13, ,,40
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Director of Strategic Media Initiatives,Takirra Winfield Dixon ,SC,GS,14, ,,45
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Director of Digital Content,Adria Marquez ,SC,GS,14, ,,50
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Communications Director,Matthew A. Lehrich ,NA,ES,, ,,55
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Senior Communications Advisor,Melissa A. Salmanowitz ,SC,GS,15, ,,60
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Senior Director of Digital Strategy,Nhan Le ,SC,GS,14, ,,65
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Senior Advisor,Vacant,,ES,, ,,70
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Senior Writer,Aparna Kumar ,SC,GS,14, ,,75
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Managing Writer,Richard Lee Colvin ,SC,GS,15, ,,80
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Special Assistant for Digital and Visual Media,Joseph Portnoy ,SC,GS,14, ,,85
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Special Assistant,Stephanie R. Sprow ,SC,GS,13, ,,90
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Special Assistant,Lucy C. Johnson ,SC,GS,14, ,,95
DEPARTMENT OF EDUCATION,Office of Communications and Outreach,37858,37844,21,"Washington, DC",Confidential Assistant,De'Rell D. Bonner ,SC,GS,12, ,,100
DEPARTMENT OF EDUCATION OFFICE OF THE INSPECTOR GENERAL,DEPARTMENT OF EDUCATION OFFICE OF THE INSPECTOR GENERAL,40054,,,"Washington, DC",Inspector General,Kathleen S. Tighe ,PAS,EX,IV, ,,5
DEPARTMENT OF ENERGY,DEPARTMENT OF ENERGY,38284,,1,,,,,,,,,
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC","Secretary, Department of Energy",Ernest J. Moniz ,PAS,EX,I, ,,5
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Chief of Staff,Kevin Knobloch ,NA,ES,, ,,10
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Associate Deputy Secretary,John J. MacWilliams III,NA,ES,, ,,15
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Deputy Chief of Staff,Erica De Vos ,NA,ES,, ,,20
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Deputy Chief of Staff,Christopher E. Davis ,NA,ES,, ,,25
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Advisor for Finance and Clean Energy Investment,Kenneth Alston ,SC,GS,15, ,,30
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",White House Liaison ,Sabey Marina Abraham ,SC,GS,14, ,,35
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Advisor to the Secretary,Ryan Robinson ,SC,GS,13, ,,40
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Deputy White House Liaison and Special Projects Manager,Lorenzo A. Rodriguez-Olvera ,SC,GS,13, ,,45
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Advisor,Katharine Sartorius ,SC,GS,11, ,,50
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Assistant,Daniel Peter Bicknell ,SC,GS,11, ,,55
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Assistant to the Chief of Staff,Katie Spoerer ,SC,GS,12, ,,58
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Assistant to the Deputy Chiefs of Staff,Milika Leakona Hopoi ,SC,GS,9, ,,60
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Assistant to the White House Liaison ,Mark Edward Friedmann ,SC,GS,8, ,,65
DEPARTMENT OF ENERGY,OFFICE OF THE SECRETARY,38266,38284,10,"Washington, DC",Special Assistant to the White House Liaison ,Carl E. Roberts ,SC,GS,8, ,,70
DEPARTMENT OF ENERGY,OFFICE OF THE DEPUTY SECRETARY,38268,38284,20,"Washington, DC",Deputy Secretary of Energy,Elizabeth D. Sherwood-Randall ,PAS,EX,II, ,,5
DEPARTMENT OF ENERGY,OFFICE OF THE DEPUTY SECRETARY,38268,38284,20,"Washington, DC",Chief of Staff to the Deputy Secretary,Timothy Rodger McClees ,NA,ES,, ,,15
DEPARTMENT OF ENERGY,OFFICE OF THE DEPUTY SECRETARY,38268,38284,20,"Washington, DC",Special Advisor for Communications,Kathryn Grant ,SC,GS,12, ,,20
DEPARTMENT OF ENERGY,OFFICE OF THE DEPUTY SECRETARY,38268,38284,20,"Washington, DC",Special Advisor to the Deputy Secretary,Julian Baird Gewirtz ,SC,GS,10, ,,25
DEPARTMENT OF ENERGY,OFFICE OF THE DEPUTY SECRETARY,38268,38284,20,"Washington, DC",Special Assistant to the Chief of Staff,Michael Anthony Bueno ,SC,GS,9, ,,30
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY (MANAGEMENT AND PERFORMANCE),38262,38284,30,"Washington, DC",Under Secretary (Management and Performance),Vacant,PAS,EX,IV, ,,5
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY (MANAGEMENT AND PERFORMANCE),38262,38284,30,"Washington, DC",Deputy Under Secretary for Management and Performance,David M. Klaus ,NA,ES,, ,,10
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY (MANAGEMENT AND PERFORMANCE),38262,38284,30,"Washington, DC",Associate Under Secretary for Management and Performance,Career Incumbent,CA,ES,, ,,15
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY (MANAGEMENT AND PERFORMANCE),38262,38284,30,"Washington, DC",Senior Advisor and Director of the National Laboratory Operations Board,Alison J. Markovitz ,NA,ES,, ,,20
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY (MANAGEMENT AND PERFORMANCE),38262,38284,30,"Washington, DC",Special Assistant,Nicole C. Grigg ,SC,GS,9, ,,25
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY FOR SCIENCE (AND ENERGY),38276,38284,50,"Washington, DC",Under Secretary for Science (and Energy),Franklin Orr Jr.,PAS,EX,IV, ,,5
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY FOR SCIENCE (AND ENERGY),38276,38284,50,"Washington, DC",Chief of Staff and Senior Advisor,Tarak N. Shah ,NA,ES,, ,,10
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY FOR SCIENCE (AND ENERGY),38276,38284,50,"Washington, DC",Associate Deputy Under Secretary for Science and Energy,Career Incumbent,CA,ES,, ,,15
DEPARTMENT OF ENERGY,OFFICE OF THE UNDER SECRETARY FOR SCIENCE (AND ENERGY),38276,38284,50,"Germantown, MD",Chief Security Officer,Career Incumbent,CA,ES,, ,,20
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Under Secretary for Nuclear Security/Administrator for Nuclear Security,Frank C. Klotz ,PAS,EX,IV, ,,5
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Principal Deputy Administrator for National Nuclear Security,Madelyn R. Creedon ,PAS,EX,IV, ,,10
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Principal Assistant Deputy Administrator,Career Incumbent,CA,ES,, ,,15
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC","Deputy Administrator for Defense Programs, National Nuclear Security Administration",Vacant,PAS,EX,IV, ,,20
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Administrator for Defense Nuclear Nonproliferation,Anne Harrington ,PAS,EX,IV, ,,25
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Associate Administrator for Emergency Operations,Career Incumbent,CA,ES,, ,,30
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Associate Administrator for External Affairs,Clarence T. Bishop ,NA,ES,, ,,35
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Associate Administrator for Safety Infrastructure and Operations,Career Incumbent,CA,ES,, ,,40
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Associate Administrator for Defense Nuclear Security and Chief of Defense Nuclear Security,Career Incumbent,CA,ES,, ,,45
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Under Secretary for Counterterrorism,Career Incumbent,CA,ES,, ,,50
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for External Affairs,Vacant,,ES,, ,,55
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Counselor,Vacant,,ES,, ,,60
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Associate Assistant Deputy Administrator for Fissile Materials Disposition,Career Incumbent,CA,ES,, ,,65
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Assistant Deputy Administrator for Nonproliferation and International Security,Career Incumbent,CA,ES,, ,,70
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Albuquerque, NM",Principal Deputy Assistant Deputy Administrator for Secure Transportation,Career Incumbent,CA,ES,, ,,75
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Principal Deputy Associate Administrator for Safety Infrastructure and Operations,Career Incumbent,CA,ES,, ,,80
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for Defense Nuclear Security,Career Incumbent,CA,ES,, ,,85
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for Human Capital and Leadership Development,Career Incumbent,CA,ES,, ,,90
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for Counterterrorism and Counterproliferation,Career Incumbent,CA,ES,, ,,95
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for Financial Management,Vacant,,ES,, ,,100
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Associate Administrator for Infrastructure,Career Incumbent,CA,ES,, ,,105
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Deputy Assistant Deputy Administrator for Stockpile Management,Career Incumbent,CA,ES,, ,,110
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC",Assistant Deputy Administrator for Decision Support,Career Incumbent,CA,ES,, ,,115
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Albuquerque, NM",Assistant Deputy Administrator for Secure Transportation,Vacant,,ES,, ,,120
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Germantown, MD",Ada Administrator for Financial Management,Career Incumbent,CA,ES,, ,,125
DEPARTMENT OF ENERGY,NATIONAL NUCLEAR SECURITY ADMINISTRATION,38242,38284,60,"Washington, DC","Director, Office of Business Operations",Career Incumbent,CA,ES,, ,,130
